date_received,first_initial,last_initial,zip_suffix,postmark_date,no_postmark_month_only,no_postmark_signed_date,post_type,forwarded_from_huntington_sci,notes
5/5/2025,M,M,PUERTO RICO,12/28/2024,FALSE,,LETTER,,
5/5/2025,M,G,01,12/23/2024,FALSE,*,LETTER,,
5/5/2025,N,J,10,12/24/2024,FALSE,,LETTER,,
5/5/2025,R,O,23,12/23/2024,FALSE,,LETTER,,
5/5/2025,S,H,08,12/27/2024,FALSE,,LETTER,,
5/5/2025,NULL,NULL,"LIMBURG, MAASTRICHT",NULL,FALSE,,LETTER,,"Maastricht, Limburg – Netherlands
(near Belgium/Germany borders; verify if confusion arises with Belgian Limburg)"
5/5/2025,M,L,05,12/28/2024,FALSE,,LETTER,,
5/5/2025,M,B,70,12/24/2024,FALSE,,LETTER,,
5/5/2025,P,S,26,NULL,FALSE,,LETTER,,
5/5/2025,R,H,14,12/30/2024,FALSE,,LETTER,,
5/5/2025,S,M,FRANCE,NULL,FALSE,,LETTER,,
5/5/2025,M,C,54,12/31/2024,FALSE,,LETTER,,
5/5/2025,M,S,42,12/28/2024,FALSE,,LETTER,,
5/5/2025,M,V,54,12/26/2024,FALSE,,LETTER,,
5/5/2025,P,S,29,12/27/2024,FALSE,,LETTER,,
5/5/2025,S,NULL,10,12/30/2024,FALSE,,LETTER,,
5/5/2025,S,P,39,12/28/2024,FALSE,,LETTER,,
5/5/2025,M,R,78,12/28/2024,FALSE,,LETTER,,
5/5/2025,M,W,11,12/30/2024,FALSE,,LETTER,,
5/5/2025,N,F,42,12/28/2024,FALSE,,LETTER,,
5/5/2025,R,T,26,12/30/2024,FALSE,,LETTER,,
5/5/2025,S,O,CANADA,NULL,FALSE,,LETTER,,
5/5/2025,S,NULL,NULL,12/30/2024,FALSE,,LETTER,,
5/6/2025,R,M,86,12/24/2024,FALSE,,LETTER,,
5/6/2025,S,F,34,12/28/2024,FALSE,,LETTER,,
5/6/2025,S,W,73,5/3/2025,FALSE,,LETTER,,
5/6/2025,T,D,08,12/30/2024,FALSE,,LETTER,,
5/6/2025,T,M,08,12/26/2024,FALSE,,LETTER,,
5/6/2025,V,R,26,12/26/2024,FALSE,,LETTER,,
5/6/2025,Z,M,06,12/28/2024,FALSE,,LETTER,,
5/6/2025,R,S,25,12/30/2024,FALSE,,LETTER,,
5/6/2025,S,M,33,12/26/2024,FALSE,,LETTER,,
5/6/2025,S,B,43,12/23/2024,FALSE,,LETTER,,
5/6/2025,T,K,22,12/28/2024,FALSE,,LETTER,,
5/6/2025,T,M,03,12/23/2024,FALSE,,LETTER,,
5/6/2025,W,G,05,12/28/2024,FALSE,,LETTER,,
5/6/2025,NULL,NULL,NULL,12/30/2024,FALSE,,LETTER,,
5/6/2025,S,W,CANADA,12/28/2024,FALSE,,LETTER,,
5/6/2025,S,S,12,12/28/2024,FALSE,,LETTER,,
5/6/2025,S,P,02,12/27/2024,FALSE,,LETTER,,
5/6/2025,T,E,02,12/30/2024,FALSE,,LETTER,,
5/6/2025,T,M,74,12/23/2024,FALSE,,LETTER,,
5/6/2025,Y,M,12,12/23/2024,FALSE,,LETTER,,
5/6/2025,S,S,51,12/28/2024,FALSE,,LETTER,,
5/6/2025,S,C,06,12/30/2024,FALSE,,LETTER,,
5/6/2025,S,T,24,12/27/2024,FALSE,,LETTER,,
5/6/2025,T,C,14,12/28/2024,FALSE,,LETTER,,
5/6/2025,V,A,25,12/24/2024,FALSE,,LETTER,,
5/6/2025,Y,Z,14,12/31/2024,FALSE,,LETTER,,
5/7/2025,A,H,17,1/2/2025,FALSE,,LETTER,,
5/7/2025,L,W,SWITZERLAND,4/20/2025,FALSE,,LETTER,,
5/7/2025,S,L,23,12/30/2024,FALSE,,LETTER,,
5/7/2025,A,T,17,1/2/2025,FALSE,,LETTER,,
5/7/2025,M,L,67,12/31/2024,FALSE,,LETTER,,
5/7/2025,S,R,04,1/2/2025,FALSE,,LETTER,,
5/7/2025,B,R,FRANCE,12/26/2024,FALSE,,LETTER,,
5/7/2025,S,S,15,1/2/2025,FALSE,,LETTER,,
5/7/2025,L,F,ARGENTINA,5/2/2025,FALSE,*,LETTER,,
5/7/2025,N,T,98,3/5/2025,FALSE,,LETTER,,
5/7/2025,S,S,19,1/3/2025,FALSE,,LETTER,,
5/8/2025,A,H,21,12/30/2024,FALSE,,LETTER,,
5/8/2025,A,N,41,3/6/2025,FALSE,,LETTER,,
5/8/2025,B,Z,09,12/30/2024,FALSE,,LETTER,,
5/8/2025,E,S,06,3/1/2025,FALSE,,LETTER,,
5/8/2025,H,B,24,12/30/2024,FALSE,,LETTER,,
5/8/2025,J,I,79,3/6/2025,FALSE,,LETTER,,
5/8/2025,K,T,55,3/4/2025,FALSE,,LETTER,,
5/8/2025,L,H,28,3/6/2025,FALSE,,LETTER,,
5/8/2025,M,B,24,2/28/2025,FALSE,,LETTER,,
5/8/2025,N,F,GERMANY,2/21/2025,FALSE,*,LETTER,,
5/8/2025,S,S,19,1/3/2025,FALSE,,LETTER,,
5/8/2025,A,F,26,12/30/2024,FALSE,,LETTER,,
5/8/2025,A,K,59,1/2/2025,FALSE,,LETTER,,
5/8/2025,C,B,AUSTRALIA,2/25/2025,FALSE,*,LETTER,,
5/8/2025,E,C,70,3/5/2025,FALSE,,LETTER,,
5/8/2025,J,F,15,12/28/2024,FALSE,,LETTER,,
5/8/2025,J,K,09,5/5/2025,FALSE,,LETTER,,
5/8/2025,K,D,AUSTRALIA,NULL,FALSE,,LETTER,,
5/8/2025,L,L,PORTUGAL,12/27/2024,FALSE,,LETTER,,
5/8/2025,M,C,GERMANY,12/27/2024,FALSE,,LETTER,,
5/8/2025,N,N,14,12/27/2024,FALSE,,LETTER,,
5/8/2025,S,N,PORTUGAL,12/23/2024,FALSE,,LETTER,,
5/8/2025,A,S,21,12/31/2024,FALSE,,LETTER,,
5/8/2025,A,A,SPAIN,12/30/2024,FALSE,,LETTER,,
5/8/2025,C,E,92,1/2/2025,FALSE,,LETTER,,
5/8/2025,F,T,UK,12/27/2024,FALSE,,LETTER,,
5/8/2025,J,A,69,1/6/2025,FALSE,,LETTER,,
5/8/2025,K,S,01,12/31/2024,FALSE,,LETTER,,
5/8/2025,L,W,NEW ZEALAND,2/18/2025,FALSE,,LETTER,,
5/8/2025,M,C,08,3/5/2025,FALSE,,LETTER,,
5/8/2025,M,M,07,12/30/2024,FALSE,,LETTER,,
5/8/2025,P,M,GERMANY,2/22/2025,FALSE,,LETTER,,
5/8/2025,S,K,FRANCE,2/21/2025,FALSE,,LETTER,,
5/8/2025,A,H,30,3/3/2025,FALSE,*,LETTER,,
5/8/2025,A,A,UK,12/30/2024,FALSE,,LETTER,,
5/8/2025,D,Y,27,1/2/2025,FALSE,,LETTER,,
5/8/2025,H,S,09,NULL,FALSE,,LETTER,,
5/8/2025,J,C,24,NULL,FALSE,,LETTER,,
5/8/2025,K,M,58,1/2/2025,FALSE,,LETTER,,
5/8/2025,M,L,91,12/31/2024,FALSE,,LETTER,,
5/8/2025,M,G,40,1/2/2025,FALSE,,LETTER,,
5/8/2025,P,Q,39,12/31/2024,FALSE,,LETTER,,
5/8/2025,V,T,01,4/29/2025,FALSE,*,LETTER,,
5/9/2025,A,B,47,1/3/2025,FALSE,,LETTER,,
5/9/2025,A,G,08,NULL,FALSE,,LETTER,,
5/9/2025,D,NULL,51,1/2/2025,FALSE,,LETTER,,
5/9/2025,E,K,38,1/2/2025,FALSE,,LETTER,,
5/9/2025,E,A,45,12/28/2024,FALSE,,LETTER,,
5/9/2025,G,S,02,1/2/2025,FALSE,,LETTER,,
5/9/2025,A,B,15,1/2/2025,FALSE,,LETTER,,
5/9/2025,C,B,78,3/28/2025,FALSE,,LETTER,,
5/9/2025,D,N,15,NULL,FALSE,,LETTER,,
5/9/2025,E,K,27,NULL,FALSE,,LETTER,,
5/9/2025,E,W,02,12/31/2024,FALSE,,LETTER,,
5/9/2025,G,A,15,NULL,FALSE,,LETTER,,
5/9/2025,A,T,49,1/2/2025,FALSE,,LETTER,,
5/9/2025,C,G,32,1/4/2025,FALSE,,LETTER,,
5/9/2025,D,A,33,1/2/2025,FALSE,,LETTER,,
5/9/2025,E,N,14,1/2/2025,FALSE,,LETTER,,
5/9/2025,F,D,UK,3/24/2025,FALSE,,LETTER,,
5/9/2025,H,J,26,12/31/2024,FALSE,,LETTER,,
5/9/2025,A,T,85,12/27/2024,FALSE,,LETTER,,
5/9/2025,C,M,80,12/31/2024,FALSE,,LETTER,,
5/9/2025,D,P,BRNGALURU,NULL,FALSE,,LETTER,,
5/9/2025,E,M,87,1/3/2025,FALSE,,LETTER,,
5/9/2025,G,J,02,NULL,FALSE,,LETTER,,
5/9/2025,J,NULL,36,1/3/2025,FALSE,,LETTER,,
5/9/2025,J,NULL,36,1/3/2025,FALSE,,LETTER,,
5/9/2025,L,B,82,3/27/2025,FALSE,,LETTER,,
5/9/2025,M,B,03,1/3/2025,FALSE,,LETTER,,
5/9/2025,S,J,CANADA,NULL,FALSE,,LETTER,,
5/9/2025,T,Z,21,1/3/2025,FALSE,,LETTER,,
5/9/2025,J,F,05,12/31/2024,FALSE,,LETTER,,
5/9/2025,M,S,CANADA,NULL,FALSE,,LETTER,,
5/9/2025,M,C,01,3/5/2025,FALSE,,LETTER,,
5/9/2025,S,C,74,1/3/2025,FALSE,,LETTER,,
5/9/2025,V,M,08,12/31/2024,FALSE,*,LETTER,,
5/9/2025,L,B,07,1/3/2025,FALSE,,LETTER,,
5/9/2025,M,W,11,1/2/2025,FALSE,,LETTER,,
5/9/2025,P,L,02,1/3/2025,FALSE,,LETTER,,
5/9/2025,S,C,41,1/4/2025,FALSE,,LETTER,,
5/9/2025,L,W,10,1/2/2025,FALSE,,LETTER,,
5/9/2025,M,NULL,NETHERLANDS,NULL,FALSE,,LETTER,,
5/9/2025,R,NULL,26,1/2/2025,FALSE,,LETTER,,
5/9/2025,T,I,GERMANY,3/8/2025,FALSE,*,LETTER,,
5/12/2025,B,P,AUSTRALIA,1/10/2025,FALSE,,LETTER,,
5/12/2025,C,M,31,3/28/2025,FALSE,,LETTER,,
5/12/2025,D,NULL,60,5/6/2025,FALSE,,LETTER,,
5/12/2025,G,X,CHINA,3/15/2025,FALSE,*,LETTER,,
5/12/2025,J,M,24,1/21/2025,FALSE,,LETTER,,
5/12/2025,K,W,01,3/7/2025,FALSE,,LETTER,,
5/12/2025,L,B,82,3/27/2025,FALSE,,LETTER,,
5/12/2025,M,D,02,3/7/2025,FALSE,,LETTER,,
5/12/2025,K,R,AUSTRALIA,NULL,FALSE,,LETTER,,
5/12/2025,T,B,17,3/25/2025,FALSE,,LETTER,,
5/12/2025,T,N,GERMANY,4/3/2025,FALSE,,LETTER,,
5/12/2025,Z,B,62,5/5/2025,FALSE,,LETTER,,
5/12/2025,B,M,15,3/6/2025,FALSE,,LETTER,,
5/12/2025,C,M,26,3/27/2025,FALSE,,LETTER,,
5/12/2025,E,R,FRANCE,3/23/2025,FALSE,*,LETTER,,
5/12/2025,G,C,61,1/21/2025,FALSE,,LETTER,,
5/12/2025,J,A,66,3/8/2025,FALSE,,LETTER,,
5/12/2025,K,S,14,3/4/2025,FALSE,,LETTER,,
5/12/2025,L,G,UK,3/30/2025,FALSE,,LETTER,,
5/12/2025,M,E,UK,3/30/2025,FALSE,,LETTER,,
5/12/2025,P,U,20,3/28/2025,FALSE,,LETTER,,
5/12/2025,T,I,GERMANY,2/21/2025,FALSE,*,LETTER,,
5/12/2025,U,A,UK,3/30/2025,FALSE,,LETTER,,
5/12/2025,B,L,02,3/5/2025,FALSE,*,LETTER,,
5/12/2025,C,W,CHINA,2/25/2025,FALSE,*,LETTER,,
5/12/2025,E,S,23,3/6/2025,FALSE,,LETTER,,
5/12/2025,G,L,77,3/27/2025,FALSE,,LETTER,,
5/12/2025,J,S,05,3/27/2025,FALSE,,LETTER,,
5/12/2025,K,E,51,3/27/2025,FALSE,,LETTER,,
5/12/2025,M,S,NEW ZEALAND,NULL,FALSE,,LETTER,,
5/12/2025,M,M,40,3/28/2025,FALSE,,LETTER,,
5/12/2025,R,O,MEXICO,1/6/2025,FALSE,*,LETTER,,
5/12/2025,T,I,GERMANY,3/8/2025,FALSE,*,LETTER,,
5/12/2025,V,G,16,1/22/2025,FALSE,,LETTER,,
5/12/2025,B,L,28,3/27/2025,FALSE,,LETTER,,
5/12/2025,C,B,01,3/28/2025,FALSE,,LETTER,,
5/12/2025,F,M,15,3/28/2025,FALSE,,LETTER,,
5/12/2025,I,R,11,3/7/2025,FALSE,,LETTER,,
5/12/2025,K,R,20,3/26/2025,FALSE,,LETTER,,
5/12/2025,K,W,03,3/27/2025,FALSE,,LETTER,,
5/12/2025,M,M,40,3/4/2025,FALSE,*,LETTER,,
5/12/2025,N,O,02,1/23/2025,FALSE,,LETTER,,
5/12/2025,T,D,23,2/24/2025,FALSE,,LETTER,,
5/12/2025,T,NULL,SINGAPORE,NULL,FALSE,,LETTER,,
5/12/2025,V,P,CANADA,2/25/2025,FALSE,,LETTER,,
5/13/2025,A,R,06,1/3/2025,FALSE,,LETTER,,
5/13/2025,B,R,74,1/4/2025,FALSE,,LETTER,,
5/13/2025,C,O,84,1/4/2025,FALSE,,LETTER,,
5/13/2025,E,H,84,1/2/2025,FALSE,,LETTER,,
5/13/2025,I,R,NORWAY,12/30/2024,FALSE,,LETTER,,
5/13/2025,M,W,80,1/3/2025,FALSE,,LETTER,,
5/13/2025,S,R,10,1/6/2025,FALSE,,LETTER,,
5/13/2025,T,L,81,1/2/2025,FALSE,,LETTER,,
5/13/2025,A,K,59,1/4/2025,FALSE,,LETTER,,
5/13/2025,B,M,55,1/3/2025,FALSE,,LETTER,,
5/13/2025,C,W,40,1/2/2025,FALSE,,LETTER,,
5/13/2025,F,S,CANADA,1/2/2025,FALSE,,LETTER,,
5/13/2025,J,M,37,12/31/2024,FALSE,,LETTER,,
5/13/2025,M,S,65,12/31/2024,FALSE,,LETTER,,
5/13/2025,S,O,01,1/3/2025,FALSE,,LETTER,,
5/13/2025,T,M,48,1/2/2025,FALSE,,LETTER,,
5/13/2025,A,V,04,1/3/2025,FALSE,,LETTER,,
5/13/2025,B,M,66,1/3/2025,FALSE,,LETTER,,
5/13/2025,D,E,FRANCE,12/30/2024,FALSE,,LETTER,,
5/13/2025,H,H,36,1/3/2025,FALSE,,LETTER,,
5/13/2025,J,P,36,1/2/2025,FALSE,,LETTER,,
5/13/2025,M,D,02,NULL,FALSE,,LETTER,,
5/13/2025,S,T,12,12/31/2024,FALSE,,LETTER,,
5/13/2025,A,E,CANADA,1/3/2025,FALSE,,LETTER,,
5/13/2025,C,M,86,12/31/2024,FALSE,*,LETTER,,
5/13/2025,D,B,55,NULL,FALSE,,LETTER,,
5/13/2025,H,A,69,NULL,FALSE,,LETTER,,
5/13/2025,M,Z,52,1/3/2025,FALSE,,LETTER,,
5/13/2025,P,G,CANADA,12/30/2024,FALSE,,LETTER,,
5/13/2025,T,K  ,44,12/31/2024,FALSE,,LETTER,,
5/14/2025,A,R,40,1/3/2025,FALSE,,LETTER,,
5/14/2025,A,J,04,1/2/2025,FALSE,,LETTER,,
5/14/2025,C,A,41,1/3/2025,FALSE,,LETTER,,
5/14/2025,D,H,38,1/3/2025,FALSE,,LETTER,,
5/14/2025,D,A,33,12/31/2024,FALSE,,LETTER,,
5/14/2025,E,R,03,12/31/2024,FALSE,,LETTER,,
5/14/2025,A,G,60,1/2/2025,FALSE,,LETTER,,
5/14/2025,B,C,31,1/2/2025,FALSE,,LETTER,,
5/14/2025,C,L,92,12/31/2024,FALSE,,LETTER,,
5/14/2025,D,D,20,1/2/2025,FALSE,,LETTER,,
5/14/2025,D,C,57,12/31/2024,FALSE,,LETTER,,
5/14/2025,F,M,44,1/3/2025,FALSE,,LETTER,,
5/14/2025,A,R,19,12/28/2024,FALSE,,LETTER,,
5/14/2025,B,C,31,1/2/2025,FALSE,,LETTER,,
5/14/2025,C,W,08,1/3/2025,FALSE,,LETTER,,
5/14/2025,D,B,66,1/4/2025,FALSE,,LETTER,,
5/14/2025,E,A,04,1/2/2025,FALSE,,LETTER,,
5/14/2025,F,H,11,1/2/2025,FALSE,,LETTER,,
5/14/2025,A,S,46,1/4/2025,FALSE,,LETTER,,
5/14/2025,C,Y,BELGIUM,12/27/2024,FALSE,,LETTER,,
5/14/2025,C,S,06,1/2/2025,FALSE,,LETTER,,
5/14/2025,D,W,40,3/5/2025,FALSE,,LETTER,,
5/14/2025,E,R,03,NULL,FALSE,,LETTER,,
5/14/2025,F,S,07,1/4/2025,FALSE,,LETTER,,
5/14/2025,F,F,73,12/31/2024,FALSE,*,LETTER,,
5/14/2025,H,R,AUSTRALIA,2/18/2025,FALSE,,LETTER,,
5/14/2025,J,NULL,36,1/2/2025,FALSE,,LETTER,,
5/14/2025,K,C,71,1/2/2025,FALSE,,LETTER,,
5/14/2025,K,M,34,1/2/2025,FALSE,,LETTER,,
5/14/2025,L,P,UK,12/28/2024,FALSE,,LETTER,,
5/14/2025,G,B,POLAND,NULL,FALSE,,LETTER,,
5/14/2025,H,W,03,NULL,FALSE,,LETTER,,
5/14/2025,J,L,POLAND,12/21/2024,FALSE,,LETTER,,
5/14/2025,K,L,CANADA,12/24/2024,FALSE,,LETTER,,
5/14/2025,K,A,CANADA,12/20/2024,FALSE,*,LETTER,,
5/14/2025,M,Q,75,12/26/2024,FALSE,,LETTER,,
5/14/2025,G,T,27,1/2/2025,FALSE,,LETTER,,
5/14/2025,J,T,49,1/3/2025,FALSE,,LETTER,,
5/14/2025,K,O,01,12/31/2024,FALSE,,LETTER,,
5/14/2025,K,B,23,1/2/2025,FALSE,,LETTER,,
5/14/2025,K,K,FINLAND,12/27/2024,FALSE,,LETTER,,
5/14/2025,M,NULL,01,12/31/2024,FALSE,,LETTER,,
5/14/2025,H,L,46,12/24/2024,FALSE,,LETTER,,
5/14/2025,J,D,05,1/2/2025,FALSE,,LETTER,,
5/14/2025,K,P,08,12/31/2024,FALSE,,LETTER,,
5/14/2025,K,NULL,CANADA,NULL,FALSE,,LETTER,,
5/14/2025,L,A,UK,NULL,FALSE,,LETTER,,
5/14/2025,M,H,NETHERLANDS,12/25/2024,FALSE,*,LETTER,,
5/14/2025,M,M,39,1/3/2025,FALSE,,LETTER,,
5/14/2025,M,C,23,3/3/2025,FALSE,,LETTER,,
5/14/2025,M,C,12,1/2/2025,FALSE,,LETTER,,
5/14/2025,N,B,AUSTRIA,12/21/2024,FALSE,*,LETTER,,
5/14/2025,P,S,26,1/2/2025,FALSE,,LETTER,,
5/14/2025,S,R,10,1/4/2025,FALSE,,LETTER,,
5/14/2025,M,M,21,1/3/2025,FALSE,,LETTER,,
5/14/2025,M,M,12,12/26/2024,FALSE,,LETTER,,
5/14/2025,N,H,38,12/30/2024,FALSE,,LETTER,,
5/14/2025,O,D,75,12/28/2024,FALSE,,LETTER,,
5/14/2025,R,G,64,1/2/2025,FALSE,,LETTER,,
5/14/2025,S,F,92,1/3/2025,FALSE,,LETTER,,
5/14/2025,M,E,43,12/26/2024,FALSE,,LETTER,,
5/14/2025,M,L,AUSTRIA,12/21/2024,FALSE,,LETTER,,
5/14/2025,N,C,79,1/3/2025,FALSE,,LETTER,,
5/14/2025,P,K,35,1/9/2025,FALSE,,LETTER,,
5/14/2025,S,F,92,1/3/2025,FALSE,,LETTER,,
5/14/2025,M,M,70,12/30/2024,FALSE,,LETTER,,
5/14/2025,M,B,07,12/26/2024,FALSE,,LETTER,,
5/14/2025,N,NULL,36,1/4/2025,FALSE,,LETTER,,
5/14/2025,P,M,AUSTRALIA,12/23/2024,FALSE,,LETTER,,
5/14/2025,S,N ,PORTUGAL,12/27/2024,FALSE,,LETTER,,
5/14/2025,S,H,35,1/4/2025,FALSE,,LETTER,,
5/14/2025,A,B,07,1/3/2025,FALSE,,LETTER,,
5/14/2025,A,C,80,1/2/2025,FALSE,,LETTER,,
5/14/2025,A,M,11,1/4/2025,FALSE,,LETTER,,
5/14/2025,B,C,81,1/2/2025,FALSE,,LETTER,,
5/14/2025,C,L,02,12/31/2024,FALSE,,LETTER,,
5/14/2025,A,C,01,1/4/2025,FALSE,,LETTER,,
5/14/2025,A,D,GERMANY,2/21/2025,FALSE,,LETTER,,
5/14/2025,A,M,42,3/4/2025,FALSE,,LETTER,,
5/14/2025,B,G,35,5/12/2025,FALSE,,LETTER,,
5/14/2025,C,S,05,12/29/2024,FALSE,*,LETTER,,
5/14/2025,A,C,01,1/6/2025,FALSE,*,LETTER,,
5/14/2025,A,E,35,3/4/2025,FALSE,,LETTER,,
5/14/2025,A,T,10,3/5/2025,FALSE,,LETTER,,
5/14/2025,C,B,FRANCE,2/19/2025,FALSE,,LETTER,,
5/14/2025,C,V,FRANCE,2/19/2025,FALSE,,LETTER,,
5/14/2025,A,C,01,12/31/2024,FALSE,,LETTER,,
5/14/2025,A,K,59,1/2/2025,FALSE,,LETTER,,
5/14/2025,B,C,08,12/24/2024,FALSE,,LETTER,,
5/14/2025,C,C,63,3/4/2025,FALSE,*,LETTER,,
5/14/2025,C,W,08,1/3/2025,FALSE,,LETTER,,
5/14/2025,M,C,94,12/26/2024,FALSE,,LETTER,,
5/14/2025,S,T,FINLAND,12/23/2024,FALSE,,LETTER,,
5/14/2025,T,C,06,1/2/2025,FALSE,,LETTER,,
5/14/2025,V,P,60,NULL,FALSE,,LETTER,,
5/14/2025,NULL,NULL,CANADA,2/25/2025,FALSE,,LETTER,,
5/14/2025,S,K,NETHERLANDS,NULL,FALSE,,LETTER,,
5/14/2025,T,F,72,12/30/2024,FALSE,,LETTER,,
5/14/2025,S,NULL,51,12/31/2024,FALSE,,LETTER,,
5/14/2025,NULL,NULL,CANADA,NULL,FALSE,,LETTER,,
5/14/2025,S,L,47,3/4/2025,FALSE,,LETTER,,
5/14/2025,T,T,CANADA,12/27/2024,FALSE,,LETTER,,
5/14/2025,V,S,UK,1/3/2025,FALSE,,LETTER,,
5/14/2025,T,N,64,1/3/2025,FALSE,,LETTER,,
5/14/2025,V,K,13,12/31/2024,FALSE,,LETTER,,
5/14/2025,Z,T,20,3/6/2025,FALSE,,LETTER,,
5/15/2025,A,B,07,1/3/2025,FALSE,,LETTER,,
5/15/2025,A,C,80,1/2/2025,FALSE,,LETTER,,
5/15/2025,A,M,11,1/4/2025,FALSE,,LETTER,,
5/15/2025,B,C,81,1/2/2025,FALSE,,LETTER,,
5/15/2025,C,L,02,12/31/2024,FALSE,,LETTER,,
5/15/2025,A,C,01,1/4/2025,FALSE,,LETTER,,
5/15/2025,A,D,GERMANY,2/21/2025,FALSE,,LETTER,,
5/15/2025,A,M,42,3/4/2025,FALSE,,LETTER,,
5/15/2025,B,G,35,5/12/2025,FALSE,,LETTER,,
5/15/2025,C,S,05,12/29/2024,FALSE,*,LETTER,,
5/15/2025,A,C,01,1/6/2025,FALSE,*,LETTER,,
5/15/2025,A,E,35,3/4/2025,FALSE,,LETTER,,
5/15/2025,A,T,10,3/5/2025,FALSE,,LETTER,,
5/15/2025,C,B,FRANCE,2/19/2025,FALSE,,LETTER,,
5/15/2025,C,V,FRANCE,2/19/2025,FALSE,,LETTER,,
5/15/2025,A,C,01,12/31/2024,FALSE,,LETTER,,
5/15/2025,A,K,59,1/2/2025,FALSE,,LETTER,,
5/15/2025,B,C,08,12/24/2024,FALSE,,LETTER,,
5/15/2025,C,C,63,3/4/2025,FALSE,*,LETTER,,
5/15/2025,C,W,08,1/3/2025,FALSE,,LETTER,,
5/15/2025,C,W,49,12/27/2024,FALSE,,LETTER,,
5/15/2025,D,H,16,12/31/2024,FALSE,,LETTER,,
5/15/2025,E,S,06,3/5/2025,FALSE,,LETTER,,
5/15/2025,H,A,06,1/2/2025,FALSE,,LETTER,,
5/15/2025,J,T,09,1/3/2025,FALSE,,LETTER,,
5/15/2025,L,H,13,12/30/2024,FALSE,,LETTER,,
5/15/2025,M,M,01,12/30/2024,FALSE,,LETTER,,
5/15/2025,S,H,20,12/30/2024,FALSE,,LETTER,,
5/15/2025,S,T,36,1/1/2025,FALSE,*,LETTER,,
5/15/2025,D,D,ITALY,2/10/2025,FALSE,,LETTER,,
5/15/2025,D,P,16,1/2/2025,FALSE,,LETTER,,
5/15/2025,E,S,07,12/22/2024,FALSE,*,LETTER,,
5/15/2025,H,B,30,1/2/2025,FALSE,,LETTER,,
5/15/2025,K,A,46,1/3/2025,FALSE,,LETTER,,
5/15/2025,L,N,IRELAND,12/25/2024,FALSE,*,LETTER,,
5/15/2025,N,B,UK,NULL,FALSE,,LETTER,,
5/15/2025,S,L,CANADA,2/27/2025,FALSE,,LETTER,,
5/15/2025,T,NULL,01,1/2/2025,FALSE,,LETTER,,
5/15/2025,D,A,33,12/31/2024,FALSE,,LETTER,,
5/15/2025,E,B,17,1/2/2025,FALSE,,LETTER,,
5/15/2025,G,M,CHILE,2/17/2025,FALSE,,LETTER,,
5/15/2025,J,L,CANADA,12/28/2024,FALSE,,LETTER,,
5/15/2025,K,A,67,1/4/2025,FALSE,,LETTER,,
5/15/2025,M,K,CANADA,3/3/2025,FALSE,,LETTER,,
5/15/2025,P,A,32,1/2/2025,FALSE,,LETTER,,
5/15/2025,S,M,03,1/2/2025,FALSE,,LETTER,,
5/15/2025,V,L,68,2/26/2025,FALSE,,LETTER,,
5/15/2025,D,C,ITALY,2/19/2025,FALSE,,LETTER,,
5/15/2025,E,D,10,12/31/2024,FALSE,,LETTER,,
5/15/2025,G,S,UK,3/3/2025,FALSE,,LETTER,,
5/15/2025,J,M,16,3/5/2025,FALSE,,LETTER,,
5/15/2025,K,G,66,1/2/2025,FALSE,,LETTER,,
5/15/2025,M,Z,AUSTRIA,12/24/2024,FALSE,,LETTER,,
5/15/2025,R,P,01,12/30/2024,FALSE,,LETTER,,
5/15/2025,S,S,03,1/4/2025,FALSE,,LETTER,,
5/16/2025,A,C,SPAIN,3/7/2025,FALSE,,LETTER,,
5/16/2025,A,T,01,3/11/2025,FALSE,,LETTER,,
5/16/2025,C,A,NORTHERN IRELAND,5/9/2025,FALSE,,LETTER,,
5/16/2025,E,A,17,3/10/2025,FALSE,,LETTER,,
5/16/2025,H,L,44,3/7/2025,FALSE,,LETTER,,
5/16/2025,K,G,17,3/7/2025,FALSE,,LETTER,,
5/16/2025,L,P,ITALY,3/25/2025,FALSE,,LETTER,,
5/16/2025,M,E,10,3/7/2025,FALSE,,LETTER,,
5/16/2025,S,D,15,3/7/2025,FALSE,,LETTER,,
5/16/2025,T,NULL,23,3/6/2025,FALSE,,LETTER,,
5/16/2025,A,G,89,3/7/2025,FALSE,,LETTER,,
5/16/2025,A,L,ITALY,3/1/2025,FALSE,,LETTER,,
5/16/2025,C,P,52,3/26/2025,FALSE,,LETTER,,
5/16/2025,F,W,38,3/8/2025,FALSE,,LETTER,,
5/16/2025,J,T,63,3/5/2025,FALSE,*,LETTER,,
5/16/2025,K,L,99,3/5/2025,FALSE,,LETTER,,
5/16/2025,M,Z,29,3/6/2025,FALSE,,LETTER,,
5/16/2025,M,B,59,1/21/2025,FALSE,,LETTER,,
5/16/2025,S,NULL,NULL,NULL,FALSE,,LETTER,,
5/16/2025,Z,G,SWEDEN,3/1/2025,FALSE,,LETTER,,
5/16/2025,A,H,12,3/7/2025,FALSE,,LETTER,,
5/16/2025,A,L,ITALY,3/1/2025,FALSE,,LETTER,,
5/16/2025,C,K,40,3/4/2025,FALSE,,LETTER,,
5/16/2025,F,B,HUNGARY,3/3/2025,FALSE,,LETTER,,
5/16/2025,J,K,06,3/1/2025,FALSE,,LETTER,,
5/16/2025,K,G,15,3/10/2025,FALSE,,LETTER,,
5/16/2025,M,Y,20,3/10/2025,FALSE,,LETTER,,
